"1173","Vibrant Apple","90","110.12","743","True"
"1174","Budding Lily","77","24.20","944","True"
"1175","Lush Rose","68","88.77","355","True"
"1176","Tropical Mint","6","107.14","440","True"
"1177","Glossy Christmas Cactus","56","29.71","668","True"
"1178","Smooth Apple","53","174.09","910","True"
"1179","Sunny Sage","19","77.87","646","True"
"1180","Bold Echeveria","16","43.67","855","True"
"1181","Sweet Strawberry","80","99.19","422","True"
"1182","Woody Parsley","80","58.36","179","True"
"1183","Tropical String of Dolphins","33","31.66","704","True"
"1184","Giant Apple","6","77.77","520","True"
"1185","Vibrant Dill","30","175.04","799","True"
"1186","Graceful Sage","33","103.54","113","True"
"1187","Thorny Daffodil","52","58.20","357","True"
"1188","Classic Zebra Haworthia","35","21.18","240","True"
"1189","Bulbous Strawberry","11","126.42","790","True"
"1190","Trailing Panda Plant","5","142.56","290","True"
"1191","Compact Dill","55","115.36","463","True"
"1192","Royal Rose","84","5.01","88","True"
"1193","Classic Chives","95","124.34","682","True"
"1194","Frosty Oregano","72","146.36","444","True"
"1195","Delicate Cucumber","17","153.11","690","True"
"1196","Graceful Sunflower","30","93.30","647","True"
"1197","Smooth Peony","88","57.51","292","True"
"1198","Exotic Crown of Thorns","83","110.44","608","True"
"1199","Compact String of Pearls","64","86.07","457","True"
"1200","Bulbous Orchid","6","113.82","187","True"
"1201","Aromatic Basil","11","82.31","761","True"
"1202","Textured Daffodil","14","67.41","695","True"
"1203","Broadleaf Tulip","74","101.80","362","True"
"1204","Robust Aloe Vera","94","64.33","483","True"
"1205","Dwarf Dill","1","134.85","490","True"
"1206","Fragrant Carrot","75","158.88","779","True"
"1207","Glossy Lavender","83","86.53","899","True"
"1208","Bold Lithops","49","27.93","804","True"
"1209","Graceful Lavender","6","180.02","18","True"
"1210","Wild Rose","13","79.29","222","True"
"1211","Fragrant Pepper","49","158.71","149","True"
"1212","Soft Echeveria","6","45.12","497","True"
"1213","Bulbous Echeveria","35","132.43","421","True"
"1214","Wild Cilantro","59","155.47","363","True"
"1215","Soft Chives","84","95.60","470","True"
"1216","Thorny Cucumber","4","77.92","377","True"
"1217","Budding String of Pearls","55","8.53","25","True"
"1218","Exuberant Orchid","25","10.64","333","True"
"1219","Miniature Panda Plant","82","55.70","672","True"
"1220","Prickly Lithops","95","130.85","134","True"
"1221","Shimmering Aloe Vera","8","105.50","834","True"
"1222","Soft Sage","1","39.50","691","True"
"1223","Miniature Aloe Vera","43","168.38","156","True"
"1224","Colorful Jade Plant","41","35.24","153","True"
"1225","Miniature Blueberry","88","153.24","408","True"
"1226","Shimmering Strawberry","22","159.93","548","True"
"1227","Verdant Dill","56","134.01","849","True"
"1228","Exotic Tomato","90","194.13","280","True"
"1229","Textured Mint","96","121.52","658","True"
"1230","Robust Strawberry","72","73.30","163","True"
"1231","Giant Carrot","68","36.82","675","True"
"1232","Compact Lavender","72","188.05","382","True"
"1233","Shady Apple","74","95.39","755","True"
"1234","Aromatic String of Pearls","26","65.08","12","True"
"1235","Thorny Jade Plant","6","80.14","998","True"
"1236","Golden Sunflower","17","8.87","59","True"
"1237","Shady String of Pearls","74","54.16","228","True"
"1238","Bushy String of Dolphins","26","102.10","276","True"
"1239","Lush Basil","26","158.71","933","True"
"1240","Exotic Strawberry","84","37.52","785","True"
"1241","Compact Tulip","17","9.64","217","True"
"1242","Evergreen Ghost Plant","96","43.61","1","True"
"1243","Golden Jade Plant","90","36.43","343","True"
"1244","Bushy Peony","29","175.55","338","True"
"1245","Spiky Tulip","49","175.88","657","True"
"1246","Robust Apple","43","116.94","332","True"
"1247","Golden Crown of Thorns","43","166.91","341","True"
"1248","Lush Panda Plant","14","176.65","13","True"
"1249","Elegant Peony","22","140.74","534","True"
"1250","Lush Peony","22","48.30","393","True"
"1251","Frosty Chives","35","43.16","405","True"
"1252","Cascading Potato","64","9.06","789","True"
"1253","Lush Daisy","49","144.51","258","True"
"1254","Bright Lettuce","17","118.30","696","True"
"1255","Fresh Lithops","6","12.52","421","True"
"1256","Evergreen Chrysanthemum","27","113.07","396","True"
"1257","Broadleaf Rosemary","77","54.52","429","True"
"1258","Elegant Crown of Thorns","11","185.02","502","True"
"1259","Frosty Lemon","56","56.16","660","True"
"1260","Compact Oregano","25","166.10","894","True"
"1261","Hardy Dill","93","199.09","757","True"
"1262","Smooth Marigold","43","17.45","71","True"
"1263","Golden Tulip","53","186.05","80","True"
"1264","Cascading Chives","25","143.23","319","True"
"1265","Colorful Lithops","40","36.60","246","True"
"1266","Colorful Dill","80","52.86","232","True"
"1267","Bold Chrysanthemum","53","82.77","700","True"
"1268","Delicate Daisy","49","92.91","76","True"
"1269","Woody Pepper","72","64.98","643","True"
"1270","Thorny Mint","35","145.64","508","True"
"1271","Giant String of Pearls","28","28.15","127","True"
"1272","Trailing Sage","16","100.31","860","True"
"1273","Bold Tarragon","77","79.66","188","True"
"1274","Golden Rosemary","53","71.60","438","True"
"1275","Shimmering Sage","6","53.91","507","True"
"1276","Exuberant Panda Plant","49","145.85","957","True"
"1277","Glossy Zebra Haworthia","29","112.48","957","True"
"1278","Bushy Sunflower","55","0.18","373","True"
"1279","Blooming Mint","83","142.78","287","True"
"1280","Smooth Cucumber","33","197.12","227","True"
"1281","Broadleaf Dill","13","4.32","186","True"
"1282","Exotic Thyme","82","158.73","312","True"
"1283","Evergreen Apple","52","44.25","366","True"
"1284","Budding Lavender","16","72.04","84","True"
"1285","Hardy Strawberry","11","177.93","858","True"
"1286","Bushy Cilantro","59","116.64","765","True"
"1287","Exuberant Sunflower","41","14.01","88","True"
"1288","Silver Daffodil","52","194.69","12","True"
"1289","Cascading Lettuce","68","56.16","995","True"
"1290","Robust Lavender","6","150.03","365","True"
"1291","Glossy Cilantro","53","168.21","5","True"
"1292","Trailing Mint","14","30.73","381","True"
"1293","Blooming Pepper","56","30.70","824","True"
"1294","Hearty Pepper","80","33.81","538","True"
"1295","Vibrant Basil","94","141.90","343","True"
"1296","Wild Tulip","95","174.29","905","True"
"1297","Bright Lithops","40","10.99","896","True"
"1298","Robust Sage","95","164.94","29","True"
"1299","Vibrant Blueberry","52","76.62","484","True"
"1300","Delicate Orchid","13","14.97","40","True"
"1301","Verdant Marigold","82","108.69","368","True"
"1302","Bold Strawberry","88","186.52","976","True"
"1303","Lush Chives","48","194.81","179","True"
"1304","Soft Lavender","95","21.25","530","True"
"1305","Medicinal Apple","53","55.63","934","True"
"1306","Spiky Lily","74","44.69","839","True"
"1307","Fragrant Daisy","52","28.12","901","True"
"1308","Dwarf Tarragon","1","112.18","23","True"
"1309","Sunny Lettuce","5","149.19","203","True"
"1310","Delicate Peony","74","64.90","318","True"
"1311","Royal Parsley","35","56.60","597","True"
"1312","Shimmering Crown of Thorns","89","188.41","289","True"
"1313","Textured Carrot","84","39.09","399","True"
"1314","Medicinal Crown of Thorns","6","194.01","541","True"
"1315","Aromatic Pepper","43","195.62","238","True"
"1316","Silver Daisy","55","196.07","41","True"
"1317","Trailing Pepper","16","168.50","95","True"
"1318","Compact String of Dolphins","22","147.79","938","True"
"1319","Woody Tomato","89","126.64","344","True"
"1320","Evergreen String of Dolphins","13","172.73","990","True"
"1321","Bright Tarragon","40","118.47","324","True"
"1322","Trailing Dill","72","52.96","42","True"
"1323","Bulbous Marigold","43","197.80","21","True"
"1324","Verdant Tulip","40","53.42","785","True"
"1325","Fresh Potato","80","80.85","232","True"
"1326","Fragrant Oregano","64","140.59","346","True"
"1327","Woody Strawberry","13","84.20","154","True"
"1328","Exotic Apple","72","192.75","155","True"
"1329","Shady Chrysanthemum","40","156.42","221","True"
"1330","Silver Orchid","8","96.99","938","True"
"1331","Textured Lithops","64","89.54","773","True"
"1332","Royal Aloe Vera","3","93.81","716","True"
"1333","Elegant Cilantro","96","94.98","343","True"
"1334","Budding Basil","75","0.01","40","True"
"1335","Bold String of Dolphins","26","96.74","523","True"
"1336","Colorful Strawberry","53","98.89","857","True"
"1337","Lush Tulip","95","167.65","652","True"
"1338","Exotic Peony","89","191.70","167","True"
"1339","Wild Zebra Haworthia","80","61.30","707","True"
"1340","Cascading Blueberry","41","75.26","725","True"
"1341","Graceful Mint","41","30.78","808","True"
"1342","Robust Tulip","82","2.60","475","True"
"1343","Shimmering Parsley","94","67.50","269","True"
"1344","Broadleaf Pepper","17","104.55","437","True"
"1345","Exotic Rosemary","77","89.11","888","True"
"1346","Vibrant Thyme","40","135.05","270","True"
"1347","Tropical Sunflower","94","67.11","624","True"
"1348","Dwarf Panda Plant","22","108.79","467","True"
"1349","Blooming Ghost Plant","28","89.93","550","True"
"1350","Blooming Christmas Cactus","80","139.69","300","True"
"1351","Leafy Zebra Haworthia","49","143.55","576","True"
"1352","Budding Chrysanthemum","74","63.08","482","True"
"1353","Frosty Chrysanthemum","80","188.10","948","True"
"1354","Tropical Echeveria","56","200.39","508","True"
"1355","Bright Cilantro","41","42.21","974","True"
"1356","Cascading Marigold","26","80.37","690","True"
"1357","Dwarf Potato","41","85.79","319","True"
"1358","Trailing Lemon","96","197.77","195","True"
"1359","Bold Potato","54","58.75","410","True"
"1360","Medicinal Orchid","6","38.29","938","True"
"1361","Sweet Potato","8","28.92","5","True"
"1362","Graceful Daffodil","54","17.87","636","True"
"1363","Budding Rose","56","20.10","183","True"
"1364","Miniature Tulip","64","126.89","769","True"
"1365","Trailing Lily","8","67.89","47","True"
"1366","Delicate Marigold","4","154.16","424","True"
"1367","Smooth Lily","59","33.10","905","True"
"1368","Bright Daffodil","5","159.92","713","True"
"1369","Frosty Blueberry","25","77.33","633","True"
"1370","Bold Aloe Vera","89","150.61","832","True"
"1371","Bright Strawberry","14","171.80","669","True"
"1372","Shimmering Mint","75","166.25","86","True"
"1373","Bulbous Aloe Vera","3","144.14","738","True"
"1374","Compact Spinach","6","96.12","274","True"
"1375","Classic Lithops","35","37.69","206","True"
"1376","Hearty Daisy","29","104.31","214","True"
"1377","Bushy Christmas Cactus","27","196.72","108","True"
"1378","Sweet Blueberry","16","162.59","597","True"
"1379","Sweet Zebra Haworthia","30","52.78","626","True"
"1380","Smooth Orchid","83","53.71","648","True"
"1381","Verdant Spinach","13","165.09","616","True"
"1382","Frosty Sage","93","101.74","428","True"
"1383","Broadleaf Potato","96","22.46","540","True"
"1384","Leafy Parsley","17","179.08","828","True"
"1385","Trailing Strawberry","72","100.03","890","True"
"1386","Lush Strawberry","14","41.16","640","True"
"1387","Evergreen Spinach","8","173.10","767","True"
"1388","Golden Daisy","19","182.02","387","True"
"1389","Aromatic Orchid","89","127.92","427","True"
"1390","Thorny String of Dolphins","22","193.70","326","True"
"1391","Leafy Oregano","19","149.19","787","True"
"1392","Aromatic Lemon","27","51.11","624","True"
"1393","Lush Marigold","27","172.49","577","True"
"1394","Blooming Tarragon","17","120.74","777","True"
"1395","Bold Tulip","72","84.48","123","True"
"1396","Vibrant Aloe Vera","89","179.72","629","True"
"1397","Leafy Lavender","40","77.46","18","True"
"1398","Graceful Daisy","75","40.15","797","True"
"1399","Bright Sunflower","96","4.33","583","True"
"1400","Budding Panda Plant","64","141.41","126","True"
"1401","Shady Lettuce","54","144.97","551","True"
"1402","Robust Chrysanthemum","56","61.12","726","True"
"1403","Trailing Echeveria","96","119.81","481","True"
"1404","Compact Apple","30","125.29","4","True"
"1405","Giant Potato","27","139.31","292","True"
"1406","Sunny Cucumber","64","87.28","935","True"
"1407","Prickly Jade Plant","80","85.51","126","True"
"1408","Aromatic Chives","56","51.21","535","True"
"1409","Dwarf Christmas Cactus","90","142.78","417","True"
"1410","Vibrant Rose","13","149.08","418","True"
"1411","Leafy Tarragon","82","116.03","143","True"
"1412","Cascading Cucumber","40","1.23","544","True"
"1413","Shady Rosemary","80","29.85","512","True"
"1414","Graceful Basil","43","167.58","583","True"
"1415","Sweet Lettuce","19","81.56","263","True"
"1416","Fresh Apple","41","199.02","230","True"
"1417","Thorny Panda Plant","59","147.52","771","True"
"1418","Silver Pepper","22","85.37","587","True"
"1419","Verdant Aloe Vera","35","64.70","479","True"
"1420","Woody Lavender","89","132.31","446","True"
"1421","Verdant Lily","53","111.85","851","True"
"1422","Graceful Rosemary","13","67.93","815","True"
"1423","Tropical Rose","43","178.48","667","True"
"1424","Sweet Tarragon","94","157.42","197","True"
"1425","Evergreen Panda Plant","40","191.13","739","True"
"1426","Hardy Parsley","49","59.59","154","True"
"1427","Miniature Christmas Cactus","89","10.98","231","True"
"1428","Woody Tarragon","19","61.98","431","True"
"1429","Miniature Potato","88","143.27","425","True"
"1430","Bulbous Tomato","27","16.01","977","True"
"1431","Giant Basil","19","106.51","487","True"
"1432","Robust Chives","55","42.75","584","True"
"1433","Silver Thyme","4","110.80","147","True"
"1434","Compact Aloe Vera","74","156.23","180","True"
"1435","Prickly Daisy","40","186.10","110","True"
"1436","Prickly Mint","95","12.64","274","True"
"1437","Silver Lily","11","141.24","59","True"
"1438","Prickly Basil","96","74.05","607","True"
"1439","Trailing Daffodil","6","179.34","945","True"
"1440","Sweet Tulip","54","190.90","696","True"
"1441","Broadleaf Lithops","49","161.02","299","True"
"1442","Trailing Daisy","64","172.23","785","True"
"1443","Prickly Panda Plant","13","180.93","318","True"
"1444","Colorful Daffodil","3","187.80","814","True"
"1445","Sweet Sage","77","111.72","903","True"
"1446","Graceful Cucumber","83","67.00","295","True"
"1447","Robust Rosemary","3","59.59","168","True"
"1448","Smooth Zebra Haworthia","93","164.59","670","True"
"1449","Royal Lettuce","59","9.48","563","True"
"1450","Soft Basil","22","169.62","113","True"
"1451","Delicate Chives","68","71.42","35","True"
"1452","Tropical Jade Plant","88","120.38","992","True"
"1453","Royal Panda Plant","53","142.77","788","True"
"1454","Woody Thyme","29","164.03","188","True"
"1455","Leafy Sage","26","28.26","470","True"
"1456","Tropical Dill","41","49.90","729","True"
"1457","Woody Rose","83","32.39","524","True"
"1458","Fragrant Echeveria","77","156.52","54","True"
"1459","Classic Dill","41","44.35","955","True"
"1460","Aromatic Blueberry","40","126.05","865","True"
"1461","Sunny Blueberry","88","125.54","987","True"
"1462","Smooth Lemon","8","135.38","27","True"
"1463","Sweet Apple","88","150.32","253","True"
"1464","Leafy Aloe Vera","1","93.74","521","True"
"1465","Shimmering Echeveria","59","131.71","696","True"
"1466","Exotic Aloe Vera","41","182.22","869","True"
"1467","Bright Tulip","17","133.49","179","True"
"1468","Trailing Apple","90","154.56","745","True"
"1469","Aromatic Lettuce","16","87.93","373","True"
"1470","Exotic Lily","77","159.71","559","True"
"1471","Elegant Jade Plant","95","160.46","761","True"
"1472","Miniature Oregano","35","184.46","596","True"
"1473","Prickly Lettuce","22","93.80","330","True"
"1474","Blooming Lettuce","72","38.79","779","True"
"1475","Fragrant Panda Plant","1","186.72","64","True"
"1476","Dwarf Carrot","8","154.00","770","True"
"1477","Dwarf Cilantro","84","182.50","866","True"
"1478","Soft Christmas Cactus","4","6.56","577","True"
"1479","Medicinal Rose","26","59.90","513","True"
"1480","Classic Cilantro","53","111.49","298","True"
"1481","Colorful Lily","30","101.31","594","True"
"1482","Sweet Spinach","83","82.84","479","True"
"1483","Leafy Christmas Cactus","27","5.72","474","True"
"1484","Wild Echeveria","14","77.12","12","True"
"1485","Exuberant String of Dolphins","29","112.99","548","True"
"1486","Thorny Sunflower","74","100.90","588","True"
"1487","Bold Jade Plant","72","81.90","273","True"
"1488","Miniature Lemon","38","5.51","122","True"
"1489","Frosty Cucumber","77","167.66","400","True"
"1490","Verdant Potato","54","91.00","957","True"
"1491","Vibrant Tulip","35","155.56","339","True"
"1492","Bright Parsley","88","20.64","570","True"
"1493","Trailing String of Pearls","53","1.34","580","True"
"1494","Sweet Chives","72","20.91","575","True"
"1495","Wild Lily","55","124.03","831","True"
"1496","Fresh Strawberry","4","199.69","574","True"
"1497","Aromatic Ghost Plant","82","56.29","370","True"
"1498","Verdant String of Dolphins","5","112.68","54","True"
"1499","Wild Parsley","43","3.06","838","True"
"1500","Graceful Pepper","26","67.48","422","True"
"1501","Graceful Potato","35","103.66","652","True"
"1502","Elegant Daffodil","30","188.26","313","True"
"1503","Wild Apple","82","4.28","160","True"
"1504","Bold Chives","1","118.45","493","True"
"1505","Silver Rosemary","55","170.26","409","True"
"1506","Shady Orchid","30","86.12","213","True"
"1507","Thorny Oregano","75","191.90","63","True"
"1508","Sunny Pepper","75","186.79","58","True"
"1509","Prickly Spinach","28","186.57","234","True"
"1510","Dwarf Aloe Vera","59","25.42","802","True"
"1511","Robust String of Pearls","17","42.18","500","True"
"1512","Hardy Echeveria","75","64.99","911","True"
"1513","Tropical Crown of Thorns","84","179.70","368","True"
"1514","Hearty Christmas Cactus","6","195.01","116","True"
"1515","Prickly Cilantro","19","60.59","444","True"
"1516","Hardy Marigold","30","189.59","639","True"
"1517","Sunny Sunflower","1","171.86","453","True"
"1518","Classic Peony","17","11.49","876","True"
"1519","Giant Zebra Haworthia","95","31.57","612","True"
"1520","Spiky Rose","5","17.41","788","True"
"1521","Miniature Parsley","72","104.89","771","True"
"1522","Compact Basil","56","34.97","183","True"
"1523","Miniature Sage","19","43.88","353","True"
"1524","Smooth Daffodil","74","111.92","879","True"
"1525","Frosty Lily","88","167.86","211","True"
"1526","Sunny Christmas Cactus","30","24.52","308","True"
"1527","Hearty Lemon","29","169.53","827","True"
"1528","Leafy Rose","27","53.81","887","True"
"1529","Aromatic Zebra Haworthia","90","200.03","950","True"
"1530","Dwarf Oregano","43","61.97","96","True"
"1531","Evergreen Strawberry","16","6.73","363","True"
"1532","Trailing Parsley","83","118.76","192","True"
"1533","Golden Basil","13","83.01","271","True"
"1534","Fresh Rose","16","33.18","675","True"
"1535","Leafy Thyme","25","149.36","699","True"
"1536","Blooming Marigold","17","15.26","284","True"
"1537","Frosty Lithops","74","13.36","835","True"
"1538","Broadleaf Lettuce","5","144.33","913","True"
"1539","Giant Sunflower","54","19.74","780","True"
"1540","Prickly Christmas Cactus","17","21.48","420","True"
"1541","Leafy Echeveria","5","138.63","917","True"
"1542","Glossy Chives","54","94.75","738","True"
"1543","Blooming Carrot","93","185.35","719","True"
"1544","Vibrant Rosemary","13","26.75","167","True"
"1545","Evergreen Blueberry","13","146.39","964","True"
"1546","Lush Lavender","84","148.81","709","True"
"1547","Shady Spinach","43","197.01","161","True"
"1548","Colorful Echeveria","53","141.50","825","True"
"1549","Exuberant Parsley","84","170.67","242","True"
"1550","Glossy Chrysanthemum","14","108.21","978","True"
"1551","Textured Potato","33","106.19","632","True"
"1552","Frosty Apple","89","181.15","588","True"
"1553","Budding String of Dolphins","35","113.45","951","True"
"1554","Graceful Rose","3","138.94","832","True"
"1555","Glossy Dill","90","140.73","883","True"
"1556","Soft Daffodil","56","162.38","175","True"
"1557","Blooming Blueberry","53","163.01","721","True"
"1558","Bulbous Blueberry","94","15.92","854","True"
"1559","Giant Sage","82","155.77","412","True"
"1560","Silver Marigold","6","104.41","759","True"
"1561","Fresh String of Dolphins","16","66.97","640","True"
"1562","Sunny Basil","94","172.86","451","True"
"1563","Bold Tomato","13","91.73","116","True"
"1564","Glossy Daisy","8","87.49","207","True"
"1565","Hearty Crown of Thorns","56","50.96","376","True"
"1566","Bulbous Spinach","40","178.98","5","True"
"1567","Verdant Panda Plant","83","172.73","381","True"
"1568","Shimmering Christmas Cactus","59","88.64","202","True"
"1569","Fragrant Sage","90","152.31","353","True"
"1570","Wild Pepper","30","38.89","723","True"
"1571","Frosty Mint","77","136.48","91","True"
"1572","Delicate Thyme","4","102.62","907","True"
"1573","Bulbous Tarragon","55","48.50","865","True"
"1574","Evergreen Daffodil","33","127.52","719","True"
"1575","Tropical Orchid","59","153.98","889","True"
"1576","Aromatic Dill","43","70.05","918","True"
"1577","Dwarf Parsley","38","183.22","932","True"
"1578","Robust Marigold","13","145.52","866","True"
"1579","Blooming Tomato","11","194.14","583","True"
"1580","Bold Crown of Thorns","16","189.53","932","True"
"1581","Glossy Echeveria","48","146.28","181","True"
"1582","Soft String of Dolphins","80","101.46","509","True"
"1583","Classic Marigold","40","183.76","29","True"
"1584","Tropical Pepper","17","42.62","552","True"
"1585","Shimmering Blueberry","64","90.09","330","True"
"1586","Elegant Strawberry","93","195.28","38","True"
"1587","Shimmering Dill","1","157.85","299","True"
"1588","Bright Pepper","38","183.05","935","True"
"1589","Dwarf Spinach","33","110.33","605","True"
"1590","Colorful Thyme","30","92.69","67","True"
"1591","Sweet Tomato","96","194.41","92","True"
"1592","Shimmering Daisy","41","137.66","880","True"
"1593","Evergreen Orchid","96","9.64","876","True"
"1594","Wild Aloe Vera","96","99.11","412","True"
"1595","Glossy Thyme","19","178.93","463","True"
"1596","Exotic Chives","40","134.93","217","True"
"1597","Medicinal String of Dolphins","96","168.46","686","True"
"1598","Glossy Sage","28","6.64","659","True"
"1599","Bulbous Ghost Plant","64","100.64","739","True"
"1600","Giant Daisy","5","176.57","536","True"
"1601","Exuberant Lettuce","38","130.79","584","True"
"1602","Fragrant Aloe Vera","54","98.25","37","True"
"1603","Verdant Lettuce","89","179.30","56","True"
"1604","Sunny Mint","88","74.36","533","True"
"1605","Royal Peony","96","97.59","341","True"
"1606","Glossy Tulip","8","105.48","116","True"
"1607","Tropical Ghost Plant","13","105.58","298","True"
"1608","Vibrant Potato","64","120.93","800","True"
"1609","Giant Chrysanthemum","3","53.00","579","True"
"1610","Lush Mint","27","200.35","414","True"
"1611","Bright String of Dolphins","56","137.26","657","True"
"1612","Smooth Rose","13","109.08","320","True"
"1613","Evergreen Potato","40","103.61","897","True"
"1614","Royal Spinach","41","142.01","400","True"
"1615","Giant Lithops","43","115.29","813","True"
"1616","Hearty Tomato","59","2.85","170","True"
"1617","Hardy Sage","74","137.67","636","True"
"1618","Miniature Cucumber","96","192.69","619","True"
"1619","Miniature Carrot","89","61.67","214","True"
"1620","Trailing Cilantro","77","125.37","520","True"
"1621","Silver Lettuce","74","167.60","249","True"
"1622","Royal Cilantro","83","24.24","772","True"
"1623","Robust Dill","84","129.92","565","True"
"1624","Bold Basil","93","58.94","380","True"
"1625","Exotic Rose","1","55.64","468","True"
"1626","Royal Carrot","88","138.46","990","True"
"1627","Bright Thyme","17","79.83","690","True"
"1628","Lush Apple","89","32.11","955","True"
"1629","Prickly Lavender","83","77.71","268","True"
"1630","Sweet Basil","53","73.51","113","True"
"1631","Sunny Lemon","74","123.59","617","True"
"1632","Cascading Sunflower","17","183.54","923","True"
"1633","Elegant Echeveria","59","93.72","581","True"
"1634","Giant Lily","6","131.09","661","True"
"1635","Cascading Tulip","55","197.51","624","True"
"1636","Hearty Tulip","59","66.15","927","True"
"1637","Soft Orchid","8","66.05","739","True"
"1638","Prickly Aloe Vera","94","176.35","750","True"
"1639","Broadleaf Blueberry","75","169.66","103","True"
"1640","Exuberant Rose","43","17.28","460","True"
"1641","Bushy Marigold","11","33.99","392","True"
"1642","Miniature Cilantro","35","51.47","479","True"
"1643","Cascading String of Dolphins","33","66.44","791","True"
"1644","Vibrant Daisy","89","199.17","498","True"
"1645","Frosty Pepper","55","42.36","790","True"
"1646","Medicinal Cucumber","40","38.02","610","True"
"1647","Evergreen Cilantro","16","71.48","728","True"
"1648","Soft Carrot","48","136.16","39","True"
"1649","Bold Dill","77","132.49","401","True"
"1650","Glossy Lettuce","82","143.02","198","True"
"1651","Medicinal Spinach","4","85.44","951","True"
"1652","Exotic Zebra Haworthia","38","99.49","803","True"
"1653","Hardy Spinach","74","82.34","228","True"
"1654","Hardy Pepper","13","180.94","503","True"
"1655","Spiky Lemon","89","82.38","590","True"
"1656","Delicate Lily","49","80.23","822","True"
"1657","Aromatic Mint","94","157.01","4","True"
"1658","Sweet Chrysanthemum","11","181.99","261","True"
"1659","Textured String of Pearls","4","43.04","121","True"
"1660","Glossy Lithops","13","197.48","584","True"
"1661","Evergreen Rose","89","45.99","945","True"
"1662","Spiky Cilantro","88","42.75","815","True"
"1663","Woody Chrysanthemum","80","124.14","647","True"
"1664","Hardy Blueberry","8","73.24","275","True"
"1665","Miniature Daffodil","94","35.92","366","True"
"1666","Fresh Aloe Vera","56","53.69","133","True"
"1667","Smooth Lithops","94","59.73","60","True"
"1668","Dwarf Blueberry","22","175.82","225","True"
"1669","Tropical Cucumber","64","97.07","269","True"
"1670","Soft Peony","95","148.57","492","True"
"1671","Sweet Lavender","1","80.47","877","True"
"1672","Smooth Sage","49","176.61","487","True"
"1673","Budding Cilantro","75","140.13","314","True"
"1674","Frosty Rose","28","158.12","257","True"
"1675","Vibrant Lily","22","11.85","699","True"
"1676","Hearty Cilantro","75","29.68","906","True"
"1677","Elegant Lemon","52","172.07","49","True"
"1678","Shimmering Daffodil","93","146.94","66","True"
"1679","Verdant Apple","82","118.41","490","True"
"1680","Elegant Rosemary","64","134.99","709","True"
"1681","Bright Lily","3","87.60","296","True"
"1682","Miniature Apple","4","113.73","334","True"
"1683","Compact Pepper","8","4.53","404","True"
"1684","Bulbous Daisy","14","12.17","745","True"
"1685","Thorny Spinach","77","200.61","638","True"
"1686","Lush String of Pearls","53","149.26","974","True"
"1687","Fragrant Cucumber","53","74.69","595","True"
"1688","Cascading Panda Plant","11","65.24","494","True"
"1689","Exuberant Pepper","83","91.44","708","True"
"1690","Bright Apple","82","158.96","933","True"
"1691","Giant Rosemary","4","168.62","424","True"
"1692","Elegant Blueberry","19","47.71","865","True"
"1693","Exuberant Daisy","77","140.12","700","True"
"1694","Exuberant Cucumber","29","178.92","552","True"
"1695","Sunny Oregano","43","104.60","64","True"
"1696","Bulbous Lavender","83","147.25","263","True"
"1697","Soft Dill","13","154.52","215","True"
"1698","Frosty Marigold","13","30.55","589","True"
"1699","Cascading Ghost Plant","29","165.28","471","True"
"1700","Silver Jade Plant","33","156.69","823","True"
"1701","Colorful Peony","77","57.74","260","True"
"1702","Bright Chives","13","4.88","804","True"
"1703","Fragrant Parsley","43","190.38","417","True"
"1704","Bright Oregano","28","98.44","865","True"
"1705","Medicinal Zebra Haworthia","84","79.00","238","True"
"1706","Bushy Basil","52","66.51","991","True"
"1707","Fragrant Basil","53","55.91","771","True"
"1708","Shady Panda Plant","13","17.45","0","True"
"1709","Silver Strawberry","4","34.56","333","True"
"1710","Shimmering Jade Plant","49","0.66","659","True"
"1711","Giant Lettuce","55","141.89","83","True"
"1712","Miniature Sunflower","5","14.93","949","True"
"1713","Classic Sunflower","30","188.34","805","True"
"1714","Silver Aloe Vera","80","98.56","811","True"
"1715","Lush Tarragon","22","97.69","449","True"
"1716","Verdant Christmas Cactus","52","163.19","119","True"
"1717","Bold Parsley","8","3.78","982","True"
"1718","Evergreen Peony","3","154.53","344","True"
"1719","Vibrant Chrysanthemum","80","53.71","826","True"
"1720","Bulbous Chives","83","68.46","834","True"
"1721","Tropical Parsley","8","131.41","582","True"
"1722","Woody String of Pearls","40","113.65","956","True"
"1723","Shady Tulip","59","187.23","50","True"
"1724","Bulbous Zebra Haworthia","33","116.38","228","True"
"1725","Aromatic Rosemary","28","82.26","490","True"
"1726","Bulbous Sunflower","1","82.95","578","True"
"1727","Thorny Potato","33","123.05","842","True"
"1728","Bold Ghost Plant","19","87.90","598","True"
"1729","Bushy Parsley","84","125.45","256","True"
"1730","Royal String of Pearls","56","156.84","309","True"
"1731","Textured Lily","64","113.73","657","True"
"1732","Trailing Cucumber","1","178.41","544","True"
"1733","Miniature Marigold","94","135.95","106","True"
"1734","Medicinal Marigold","90","23.71","139","True"
"1735","Exotic Lavender","3","159.32","588","True"
"1736","Silver Sage","43","187.60","279","True"
"1737","Shimmering Orchid","83","22.09","184","True"
"1738","Textured Panda Plant","14","50.82","338","True"
"1739","Bushy Zebra Haworthia","77","45.27","844","True"
"1740","Sunny Jade Plant","8","141.32","849","True"
"1741","Fragrant Zebra Haworthia","43","97.24","534","True"
"1742","Spiky Lavender","40","23.94","742","True"
